name,year,type,link,second_name,sex,id,department,link2,hirsh
Владимирский-Буданов Михаил Флегонтович,1903,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49912.ln-ru,Флегонтович,m,2798,NA,NA,NA
Владимирский Василий Васильевич,1962,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-583.ln-ru,Васильевич,m,2799,NA,NA,NA
Власов Василий Захарович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49914.ln-ru,Захарович,m,2800,NA,NA,NA
Власов Кузьма Алексеевич,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49915.ln-ru,Алексеевич,m,2801,NA,NA,NA
Влчек Ярослав,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49916.ln-ru,NA,m,2802,NA,NA,NA
Вогюэ Эжен-Мельхиор де,1889,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49918.ln-ru,де,m,2803,NA,NA,NA
Воеводин Владимир Валентинович,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53778.ln-ru,Валентинович,m,2804,Отделение математических наук РАН,NA,NA
Воейков Александр Иванович,1910,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49920.ln-ru,Иванович,m,2805,NA,NA,NA
Вознесенский Иван Николаевич,1939,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49921.ln-ru,Николаевич,m,2806,NA,NA,NA
Войновский Евгений Александрович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63188.ln-ru,Александрович,m,2807,NA,NA,NA
Войтоловский Федор Генрихович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63843.ln-ru,Генрихович,m,2808,NA,NA,NA
Волков Владимир Константинович,NA,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2198.ln-ru,Константинович,m,2809,NA,NA,NA
Волков Георгий Константинович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63041.ln-ru,Константинович,m,2810,NA,NA,NA
Волков Лев Иванович,1991,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-823.ln-ru,Иванович,m,2811,NA,NA,NA
Волкогонов Дмитрий Антонович,1991,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49925.ln-ru,Антонович,m,2812,NA,NA,NA
Волобуев Владимир Родионович,1968,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49927.ln-ru,Родионович,m,2813,NA,NA,NA
Волович Игорь Васильевич,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-46806.ln-ru,Васильевич,m,2814,Отделение математических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40569,34
Вологдин Александр Григорьевич,1939,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49929.ln-ru,Григорьевич,m,2815,NA,NA,NA
Вологдин Валентин Петрович,1939,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49930.ln-ru,Петрович,m,2816,NA,NA,NA
Волынский Александр Львович,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53844.ln-ru,Львович,m,2817,Отделение химии и наук о материалах РАН,http://www.expertcorps.ru/science/whoiswho/info/40827,21
Волькенштейн Михаил Владимирович,1966,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49932.ln-ru,Владимирович,m,2818,NA,NA,NA
Вольский Виктор Вацлавович,1984,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2495.ln-ru,Вацлавович,m,2819,NA,NA,NA
Вольтерра Вито,1908,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49936.ln-ru,NA,m,2820,NA,NA,NA
Вольф Макс,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49938.ln-ru,NA,m,2821,NA,NA,NA
Вольцоген Вильгельм фон,1804,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49941.ln-ru,фон,m,2822,NA,NA,NA
Воробьев Алексей Алексеевич,1991,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-602.ln-ru,Алексеевич,m,2823,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40172,61
Ворожцов Георгий Николаевич,1990,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1158.ln-ru,Николаевич,m,2824,Отделение химии и наук о материалах РАН,NA,NA
Воронин Виктор Федорович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63189.ln-ru,Федорович,m,2825,Отделение медицинских наук РАН,NA,NA
Воронин Леонид Григорьевич,1968,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49944.ln-ru,Григорьевич,m,2826,NA,NA,NA
Воронов Борис Александрович,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2792.ln-ru,Александрович,m,2827,Отделение наук о Земле РАН,NA,NA
Вороной Георгий Феодосьевич,1907,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49947.ln-ru,Феодосьевич,m,2828,NA,NA,NA
Воропаев Григорий Васильевич,1976,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2103.ln-ru,Васильевич,m,2829,NA,NA,NA
Воропай Николай Иванович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-3082.ln-ru,Иванович,m,2830,"Отделение энергетики, машиностроения, механики и процессов управления РАН",NA,NA
Воротеляк Екатерина Андреевна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64175.ln-ru,Андреевна,f,2831,Отделение биологических наук РАН,NA,NA
Воротеляк Екатерина Андреевна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64175.ln-ru,Андреевна,f,2831,Отделение сельскохозяйственных наук РАН,NA,NA
Воротников Юрий Леонидович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2570.ln-ru,Леонидович,m,2832,Отделение историко-филологических наук РАН,NA,NA
Ворсо Йенс Якоб Асмуссен,1866,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49949.ln-ru,Якоб,m,2833,NA,NA,NA
Воскресенский Александр Абрамович,1864,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49951.ln-ru,Абрамович,m,2834,NA,NA,NA
Воскресенский Григорий Александрович,1894,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49952.ln-ru,Александрович,m,2835,NA,NA,NA
Вражнов Александр Васильевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63042.ln-ru,Васильевич,m,2836,NA,NA,NA
Врангель Василий Васильевич (Бернгард Вильгельм),1828,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49954.ln-ru,Васильевич,m,2837,NA,NA,NA
Врангель Фердинанд Петрович,1827,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49955.ln-ru,Петрович,m,2838,NA,NA,NA
Вревский Михаил Степанович,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49956.ln-ru,Степанович,m,2839,NA,NA,NA
Всемирнов Максим Александрович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58420.ln-ru,Александрович,m,2840,Отделение математических наук РАН,NA,NA
Вульф Юрий (Георгий) Викторович,1921,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49963.ln-ru,(Георгий),m,2841,NA,NA,NA
Вуттиг Иоганн Фридрих Христиан,1810,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49965.ln-ru,Фридрих,m,2842,NA,NA,NA
Высоцкий Михаил Иосифович,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53890.ln-ru,Иосифович,m,2843,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/41087,24
Вюльпиан Эдм-Феликс-Альфред,1878,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49968.ln-ru,NA,m,2844,NA,NA,NA
Вюртц Шарль-Адольф,1873,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49971.ln-ru,NA,m,2845,NA,NA,NA
Вюстенфельд Генрих Фердинанд,1874,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49972.ln-ru,Фердинанд,m,2846,NA,NA,NA
Вяткин Герман Платонович,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1377.ln-ru,Платонович,m,2847,Отделение химии и наук о материалах РАН,NA,NA
Габеленц Ганс Конон фон дер,1868,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49975.ln-ru,Конон,m,2848,NA,NA,NA
Габер (Хабер) Фриц,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49976.ln-ru,Фриц,m,2849,NA,NA,NA
Габерландт (Хаберландт) Готлиб Иоганн Фридрих,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49977.ln-ru,Готлиб,m,2850,NA,NA,NA
Габлитц Карл Иванович (Карл Людвиг),1776,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49978.ln-ru,Иванович,m,2851,NA,NA,NA
Габов Андрей Владимирович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64193.ln-ru,Владимирович,m,2852,Отделение общественных наук РАН,NA,NA
Гавалов Сергей Михайлович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63190.ln-ru,Михайлович,m,2853,NA,NA,NA
Гаврилов Михаил Александрович,1964,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49065.ln-ru,Александрович,m,2854,NA,NA,NA
Гаврилов Николай Васильевич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-60392.ln-ru,Васильевич,m,2855,"Отделение энергетики, машиностроения, механики и процессов управления РАН",NA,NA
Гаврин Владимир Николаевич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-61369.ln-ru,Николаевич,m,2856,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40363,21
Гагаринский Юрий Владимирович,1970,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49980.ln-ru,Владимирович,m,2857,NA,NA,NA
