text,link,type,time,file_name,id
"Приказ о выдаче дипломов доктора наук от 22 декабря 2017 г. № 1275/нк (биологические, ветеринарные, медицинские, сельско-хозяйственные, фармацевтические)",http://vak.ed.gov.ru/documents/10179/0/1275%D0%BD%D0%BA.pdf/aa042ddf-1d9f-4b80-b43d-de5264b28bed,доктор,22 декабря 2017,1275нк.pdf,184
"Приказ о выдаче дипломов кандидата наук от 22 декабря 2017 г. № 1274/нк (исторические, педагогические, психологические, социологические, философские, филологические, экономические)",http://vak.ed.gov.ru/documents/10179/0/1274%D0%BD%D0%BA.pdf/a0cb55ba-2092-44ac-9647-5a3fe22fa760,кандидат,22 декабря 2017,1274нк.pdf,185
"Приказ о выдаче дипломов кандидата наук от 22 декабря 2017 г. № 1273/нк (биологические, ветеринарные, медицинские, сельско-хозяйственные, фармацевтические)",http://vak.ed.gov.ru/documents/10179/0/1273+%D0%B0%D0%BD%D0%BA.pdf/f2936929-2d29-4a1a-af99-b931d20be7b5,кандидат,22 декабря 2017,1273+анк.pdf,186
"Приказ о выдаче дипломов доктора наук от 22 декабря 2017 г. № 1272/нк (искусствоведение, исторические, культурология, педагогические, политические, социологические, философские, филологические, экономические)",http://vak.ed.gov.ru/documents/10179/0/1272%D0%BD%D0%BA.pdf/42251930-a080-4a51-8d99-4ec1344b34a9,доктор,22 декабря 2017,1272нк.pdf,187
"Приказ о выдаче дипломов кандидата наук от 22 декабря 2017 г. № 1271/нк (географические, геолого-минералогические, технические, физико-математические, химические, технические)",http://vak.ed.gov.ru/documents/10179/0/1271%D0%BD%D0%BA.pdf/b59cdfb2-1e41-4d81-baa4-9b9b6e564a8c,кандидат,22 декабря 2017,1271нк.pdf,188
"Приказ о выдаче дипломов кандидата наук от 8 декабря 2017 г. № 1198/нк (биол.,ветер., с/х,);",http://vak.ed.gov.ru/documents/10179/0/1198nk.pdf/9f9167e1-73d6-477d-9ee0-f1ab21830b0c,кандидат,8 декабря 2017,1198nk.pdf,189
Приказ о выдаче диплома доктора наук от 15 февраля 2019 г. №130/нк (мед.);,http://vak.ed.gov.ru/documents/10179/0/130%D0%BD%D0%BA.pdf/85e9992d-9215-4566-8f04-08a27c8c6d8a,доктор,15 февраля 2019,130нк.pdf,19
"Приказ о выдаче дипломов кандидата наук от 8 декабря 2017 г. № 1199/нк (тех.,геог.);",http://vak.ed.gov.ru/documents/10179/0/1199nk.pdf/46a28b12-ed11-48ca-829c-d919c67745f9,кандидат,8 декабря 2017,1199nk.pdf,190
"Приказ о выдаче дипломов кандидата наук от 8 декабря 2017 г. № 1200/нк (исскус.,пед.,псих.,филол.);",http://vak.ed.gov.ru/documents/10179/0/1200%D0%BD%D0%BA..pdf/e18d3d33-eca7-4ac4-af43-84cba98e5541,кандидат,8 декабря 2017,1200нк..pdf,191
"Приказ о выдаче дипломов доктора наук от 8 декабря 2017 г. № 1201/нк (ист.,культ., филол., экон., юр., искуств.);",http://vak.ed.gov.ru/documents/10179/0/1201nk.pdf/de5a4c00-6d0f-4f2f-9477-8716b75c72b3,доктор,8 декабря 2017,1201nk.pdf,192
Приказ о выдаче дипломов доктора наук от 8 декабря 2017 г. № 1204/нк(тех.);,http://vak.ed.gov.ru/documents/10179/0/1204nk.pdf/dcb9b7a4-53f0-4abe-94f9-1a175c49d3d2,доктор,8 декабря 2017,1204nk.pdf,193
"Приказ о выдаче дипломов доктора наук от 8 декабря 2017 г. № 1205/нк(искусств.,истор., филол.);",http://vak.ed.gov.ru/documents/10179/0/1205nk.pdf/f1a8aba5-d361-4e94-9098-a3c259f9d910,доктор,8 декабря 2017,1205nk.pdf,194
"Приказ о выдаче дипломов кандидата наук от 8 декабря 2017 г. № 1206/нк(истор.,культ.,филос.,социол.,юр.,экон.);",http://vak.ed.gov.ru/documents/10179/0/1206%D0%BD%D0%BA.pdf/bebdb798-298a-49e3-bae0-03051d575a44,кандидат,8 декабря 2017,1206нк.pdf,195
Приказ о выдаче дипломов кандидата наук от 11 декабря 2017 г. № 1207/нк(тех);,http://vak.ed.gov.ru/documents/10179/0/1207nk.pdf/93bfa1d7-ab50-4121-a31a-23debe3029f6,кандидат,11 декабря 2017,1207nk.pdf,196
"Приказ о выдаче дипломов доктора наук от 11 декабря 2017 г. № 1208/нк(геог.,геол-мин.,тех.);",http://vak.ed.gov.ru/documents/10179/0/1208nk.pdf/2c50887a-e789-4db2-9b8a-bdda06837fd9,доктор,11 декабря 2017,1208nk.pdf,197
"Приказ о выдаче дипломов доктора наук от 8 декабря 2017 г. № 1209/нк(биол.,вет.,с/х);",http://vak.ed.gov.ru/documents/10179/0/1209nk.pdf/b5d10df0-2fe5-45ab-a929-6d5934ae0ecd,доктор,8 декабря 2017,1209nk.pdf,198
"Приказ о выдаче дипломов кандидата наук от 29 ноября 2017 г. № 1182/нк (биол., мед., с/х, фарм);",http://vak.ed.gov.ru/documents/10179/0/1182%D0%BD%D0%BA.pdf/d0979132-929b-4730-be78-e31d81cfa1b6,кандидат,29 ноября 2017,1182нк.pdf,199
"Приказ о выдаче дипломов доктора наук от 14 марта 2019 г. №225/нк (искусст., культ., филос., филол.);",http://vak.ed.gov.ru/documents/10179/0/225_%D0%BD%D0%BA/882bd9c9-bb74-49b0-8547-671eb5c6579f,доктор,14 марта 2019,225_нк,2
"Приказ о выдаче дипломов доктора наук от 15 февраля 2019 г. №131/нк (биол., мед., сельх.);",http://vak.ed.gov.ru/documents/10179/0/131%D0%BD%D0%BA...pdf/ff26941c-70bc-4de8-8c47-8ba0d39ba388,доктор,15 февраля 2019,131нк...pdf,20
"Приказ о выдаче дипломов кандидата наук от 29 ноября 2017 г. № 1183/нк (ист., полит., педаг., псих.,экон., юр.);",http://vak.ed.gov.ru/documents/10179/0/1183%D0%BD%D0%BA....pdf/eb541000-4f82-4302-a153-4726bb96ef0d,кандидат,29 ноября 2017,1183нк....pdf,200
"Приказ о выдаче дипломов доктора наукот 29 ноября 2017 г. № 1140/нк (техн., фиико-матем, хим.);",http://vak.ed.gov.ru/documents/10179/0/1140nk.pdf/59017817-0d1d-4e7f-85e2-d7b125067d63,доктор,29 ноября 2017,1140nk.pdf,201
"Приказ о выдаче дипломов кандидата наук 29 ноября 2017 г. № 1141/нк (арх., геогр., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/0/1141nk.pdf/eb881386-2e46-4b34-b51a-35accff6572c,кандидат,29 ноября 2017,1141nk.pdf,202
"Приказ о выдаче дипломов доктора наук 29 ноября 2017 г. № 1142/нк (биол., мед.,фарм, сель-хоз);",http://vak.ed.gov.ru/documents/10179/0/1142nk.pdf/5fc8b22a-7ae4-48f9-b24a-9dcd8b538486,доктор,29 ноября 2017,1142nk.pdf,203
"Приказ о выдаче дипломов доктора наук 29 ноября 2017 г. № 1143/нк (пед., экон., юрид.);",http://vak.ed.gov.ru/documents/10179/0/1143nk.pdf/7b828af7-bd1d-40e9-8d52-4f20a4305b41,доктор,29 ноября 2017,1143nk.pdf,204
"Приказ о выдаче дипломов кандидата наук от 23 ноября 2017 г. № 1126/нк(ист., юрид.);",http://vak.ed.gov.ru/documents/10179/0/1126nk.pdf/f3eb5f34-3f04-42d5-81a3-049a01999480,кандидат,23 ноября 2017,1126nk.pdf,205
Приказ о выдаче дипломов кандидата наук от 23 ноября 2017 г. № 1129/нк (тех.).,http://vak.ed.gov.ru/documents/10179/0/1129nk..pdf/f4229b8d-21a0-482e-9760-026ee6527c30,кандидат,23 ноября 2017,1129nk..pdf,206
"Приказ о выдаче дипломов доктора наук от 16 ноября 2017 г. № 1097/нк(геог.,геол.-мин.,тех.,физ-мат., хим.);",http://vak.ed.gov.ru/documents/10179/0/1097nk.pdf/7b915313-11fd-4209-8ced-8109336bed07,доктор,16 ноября 2017,1097nk.pdf,207
"Приказ о выдаче дипломов кандидата наук от 16 ноября 2017 г. № 1098/нк (геог., геол.-мин., тех.,мат.,хим.);",http://vak.ed.gov.ru/documents/10179/0/1098nk.pdf/09d010bd-2fa4-484b-a459-02cc9441564e,кандидат,16 ноября 2017,1098nk.pdf,208
"Приказ о выдаче дипломов кандидата наук от 1 ноября 2017 г. № 1064/нк (культ., педаг., псих., соц., филос., экон.);",http://vak.ed.gov.ru/documents/10179/0/1064nk.pdf/c25c591b-1f74-4540-a608-5f58d88a8305,кандидат,1 ноября 2017,1064nk.pdf,209
"Приказ о выдаче дипломов доктора наук от 8 февраля 2019 г. № 110/нк (ист.,пед.,эк.,юр.);",http://vak.ed.gov.ru/documents/10179/0/110%D0%BD%D0%BA.pdf/c9cb55ef-9197-4ad4-99c0-f217d0314abd,доктор,8 февраля 2019,110нк.pdf,21
"Приказ о выдаче дипломов кандидата наук от 1 ноября 2017 г. № 1065/нк (арх., тех., физ-мат);",http://vak.ed.gov.ru/documents/10179/0/1065%D0%BD%D0%BA.pdf/de8c997a-8fd2-47dc-9acc-bb3ac9980c44,кандидат,1 ноября 2017,1065нк.pdf,210
"Приказ о выдаче дипломов кандидата наук от 1 ноября 2017 г. № 1066/нк (био., мед., с/х, фарм.);",http://vak.ed.gov.ru/documents/10179/0/1066%D0%BD%D0%BA.pdf/366397af-80dc-4196-a013-da9fca0fb8c1,кандидат,1 ноября 2017,1066нк.pdf,211
"Приказ о выдаче дипломов доктора наук от 2 ноября 2017 г. № 1067/нк (филос., юр.);",http://vak.ed.gov.ru/documents/10179/0/1067nk.pdf/d55e0dc1-6ba4-4ee1-8246-fa061cb9ed56,доктор,2 ноября 2017,1067nk.pdf,212
"Приказ о выдаче дипломов доктора наук от 2 ноября 2017 г. № 1068/нк (биол., мед., с/х.);",http://vak.ed.gov.ru/documents/10179/0/1068nk.pdf/95c3b43f-fc4b-45a1-aa33-41ea5404d052,доктор,2 ноября 2017,1068nk.pdf,213
"Приказ о выдаче дипломов доктора наук от 2 ноября 2017 г. № 1071/нк (тех., физ.-мат.);",http://vak.ed.gov.ru/documents/10179/0/1071nk.pdf/f37e3857-cd9f-4309-b989-d1cfe35fbd70,доктор,2 ноября 2017,1071nk.pdf,214
Приказ о выдаче дипломов кандидата наук от 19 октября 2017 г. № 1021/нк (мед.);,http://vak.ed.gov.ru/documents/10179/0/1021nk+%281%29.pdf/be88fdb2-58dc-4bc3-977b-b9676c2bf3c2,кандидат,19 октября 2017,1021nk+(1).pdf,215
"Приказ о выдаче дипломов доктора наук от 19 октября 2017 г. № 1022/нк (тех., физ.-мат., хим.);",http://vak.ed.gov.ru/documents/10179/0/1022nk..pdf/433c3c8e-269c-4632-9210-cd62e273a443,доктор,19 октября 2017,1022nk..pdf,216
"Приказ о выдаче дипломов кандидата наук от 19 октября 2017 г. № 1023/нк (техн., физ-мат, хим.).",http://vak.ed.gov.ru/documents/10179/0/1023nk..pdf/85d9866b-a34e-4fe8-be1d-c4ca0fbc6526,кандидат,19 октября 2017,1023nk..pdf,217
